step,train/domain,train/loss,train/psnr,val/avg_psnr,val/imagenet-blur_psnr,val/imagenet-blur_ssim
92200,48.0,0.2371150702238083,16.632587432861328,,,
92300,48.0,0.28650516271591187,15.47607707977295,,,
92400,48.0,0.23580260574817657,16.476318359375,,,
92500,48.0,0.2310076206922531,16.7547607421875,,,
92600,48.0,0.2179478406906128,16.79676055908203,,,
92700,48.0,0.24457471072673798,16.071239471435547,,,
92800,48.0,0.28580957651138306,15.997822761535645,,,
92900,48.0,0.24452520906925201,16.100004196166992,,,
93000,48.0,0.1936311423778534,17.850765228271484,,,
93100,48.0,0.20758001506328583,17.474895477294922,,,
93200,48.0,0.27564746141433716,15.762516021728516,,,
93300,48.0,0.2657768130302429,15.979185104370117,,,
93400,48.0,0.20226211845874786,17.600980758666992,,,
93500,48.0,0.21550458669662476,16.93277359008789,,,
93600,48.0,0.23159795999526978,16.82337760925293,,,
93700,48.0,0.2479456216096878,16.068288803100586,,,
93800,48.0,0.22883182764053345,16.772310256958008,,,
93900,48.0,0.22343063354492188,17.580036163330078,,,
94000,48.0,0.23863407969474792,16.40632438659668,,,
94100,48.0,0.25413772463798523,16.304786682128906,,,
94200,48.0,0.18848752975463867,18.373811721801758,,,
94300,48.0,0.2930346131324768,14.775017738342285,,,
94400,48.0,0.2511218786239624,15.788247108459473,,,
94500,48.0,0.21900710463523865,17.287946701049805,,,
94600,48.0,0.2618701457977295,15.883623123168945,,,
94700,48.0,0.2154301553964615,17.052562713623047,,,
94800,48.0,0.2169761210680008,17.386367797851562,,,
94900,48.0,0.2510606050491333,16.86903190612793,,,
95000,48.0,0.24763742089271545,16.003314971923828,,,
95100,48.0,0.19926966726779938,17.791378021240234,,,
95200,48.0,0.2546037435531616,15.774764060974121,,,
95300,48.0,0.244907408952713,15.929399490356445,,,
95400,48.0,0.2275957316160202,16.909671783447266,,,
95500,48.0,0.2497502565383911,15.929849624633789,,,
95600,48.0,0.21988727152347565,16.95169448852539,,,
95700,48.0,0.2607095241546631,15.06396484375,,,
95800,48.0,0.2363271415233612,16.32415008544922,,,
95900,48.0,0.26364025473594666,15.977487564086914,,,
96000,48.0,0.26171088218688965,16.074922561645508,,,
96100,48.0,0.22125999629497528,17.24740219116211,,,
96200,48.0,0.2829042971134186,14.924579620361328,,,
96300,48.0,0.2705536186695099,15.344223022460938,,,
96400,48.0,0.2607579529285431,15.681190490722656,,,
96500,48.0,0.22621726989746094,16.717205047607422,,,
96600,48.0,0.25815215706825256,15.75664234161377,,,
96700,48.0,0.2885928153991699,14.570701599121094,,,
96800,48.0,0.2468494474887848,16.127103805541992,,,
96900,48.0,0.23456934094429016,16.680591583251953,,,
97000,48.0,0.19935375452041626,17.469440460205078,,,
97100,48.0,0.2152228206396103,17.45366668701172,,,
97200,48.0,0.23912283778190613,15.99856185913086,,,
97300,48.0,0.2698768973350525,15.840729713439941,,,
97400,48.0,0.21693231165409088,17.033493041992188,,,
97500,48.0,0.2507982850074768,16.35407829284668,,,
97600,48.0,0.2843451499938965,14.815796852111816,,,
97700,48.0,0.22734446823596954,16.656291961669922,,,
97800,48.0,0.260747492313385,15.762632369995117,,,
97900,48.0,0.23225818574428558,17.107696533203125,,,
98000,48.0,0.25817349553108215,16.274330139160156,,,
98100,48.0,0.2328483909368515,16.66330909729004,,,
98200,48.0,0.257511705160141,15.420900344848633,,,
98300,48.0,0.22668050229549408,16.649639129638672,,,
98400,48.0,0.3175579905509949,14.79723834991455,,,
98500,48.0,0.2705868184566498,15.376043319702148,,,
98600,48.0,0.2791082262992859,15.236982345581055,,,
98700,48.0,0.20430879294872284,17.423418045043945,,,
98800,48.0,0.2439841479063034,16.875843048095703,,,
98900,48.0,0.22540779411792755,17.093950271606445,,,
99000,48.0,0.24431295692920685,15.997636795043945,,,
99100,48.0,0.2426014095544815,16.612186431884766,,,
99200,48.0,0.276949942111969,15.096048355102539,,,
99300,48.0,0.2553580403327942,15.370293617248535,,,
99400,48.0,0.2706780731678009,15.877398490905762,,,
99500,48.0,0.205226331949234,17.45781707763672,,,
99600,48.0,0.23927944898605347,16.32162094116211,,,
99700,48.0,0.2086813747882843,18.184368133544922,,,
99800,48.0,0.22433257102966309,17.30736541748047,,,
99900,48.0,0.30026522278785706,15.068334579467773,,,
